firm_name,year,successful_investments,out_of_business,corporate_venture_firm,monetary_size_deals_year_usdmn,early_stage_investor,first_investment_year,venture_firm_industry,venture_firm_location
ACTIVE Venture Partners,2012,0,0,0,21.280001,1,2005,Internet,Europe
ACTIVE Venture Partners,2013,0,0,0,21.93,1,2005,Internet,Europe
ACTIVE Venture Partners,2014,0,0,0,17.450001,1,2005,Internet,Europe
AD Capital,2007,0,1,0,2,0,2007,Internet,Asia
ADATA Technology Co.,2009,0,1,0,21,0,2009,Other Tech,California
ADC,2001,0,0,0,25,0,2001,Other Tech,Europe
ADC,2008,0,1,0,,0,2001,Other Tech,Europe
ADC Telecommunications,2000,0,0,0,33,1,2000,Software,Europe
ADC Telecommunications,2001,0,0,0,1,1,2000,Software,Europe
ADC Telecommunications,2005,0,0,0,5.0999999,1,2000,Software,Europe
ADC Telecommunications,2007,0,1,0,17.4,1,2000,Software,Europe
ADP,1995,0,1,0,5.5,0,1995,Other,USnonCA
ADS Global Partners,2007,0,0,0,14.62,0,2007,Internet,Asia
ADS Global Partners,2008,0,1,0,18,0,2007,Internet,Asia
ADT Security Services,2009,0,0,0,23,0,2009,Other Tech,Other
ADT Security Services,2011,0,0,0,50,0,2009,Other Tech,Other
ADT Security Services,2014,0,0,0,50,0,2009,Other Tech,Other
ADVANCE Medical,2013,1,0,0,,0,2013,Medical,Other
AEA Investors,2000,0,0,0,40,0,2000,Medical,California
AEA Investors,2001,0,0,0,38,0,2000,Medical,California
AEA Investors,2002,0,1,0,72,0,2000,Medical,California
AEC Partners,2012,0,0,0,21,0,2012,Other Tech,Asia
AEG,2013,0,0,0,,0,2013,Software,USnonCA
AEM Capital,2011,0,0,0,,0,2011,Other,USnonCA
AEM Capital,2013,0,0,0,,0,2011,Other,USnonCA
AES Corporation,2007,0,0,0,100,0,2007,Other Tech,California
AES Corporation,2008,0,1,0,300,0,2007,Other Tech,California
AF Square,2010,0,0,0,1.7,1,2010,Other Tech,California
AF Square,2012,0,0,0,,1,2010,Other Tech,California
AFS Technologies,2008,0,0,0,,0,2008,Software,USnonCA
AFS Technologies,2012,0,0,0,,0,2008,Software,USnonCA
AFS Technologies,2014,0,0,0,,0,2008,Software,USnonCA
AG2R La Mondiale,2013,0,0,0,13.38,0,2013,Other,Europe
AGC Equity Partners,2012,0,0,0,110.5,0,2012,Medical,USnonCA
AGF Investments,2013,0,0,0,18,0,2013,Internet,Other
AGLAIA BioMedical Ventures,2005,0,0,0,,1,2005,Medical,Europe
AGLAIA BioMedical Ventures,2006,0,0,0,,1,2005,Medical,Europe
AGLAIA BioMedical Ventures,2010,0,1,0,30.610001,1,2005,Medical,Europe
AH Belo,2012,1,0,0,,0,2012,Other Tech,USnonCA
AH Ventures,2013,0,0,0,.17999999,1,2012,Internet,Asia
AH Ventures,2014,0,0,0,,1,2012,Internet,Asia
AHAlife.com,2013,0,0,0,,0,2013,Internet,USnonCA
AIB Corporate Finance,2000,0,1,0,8,0,2000,Software,Europe
AIB Equity,2002,0,0,0,6.9000001,0,2002,Other Tech,USnonCA
AIB Equity,2006,0,1,0,,0,2002,Other Tech,USnonCA
AIB Seed Capital Fund,2008,0,0,0,15.41,1,2008,Medical,Europe
AIB Seed Capital Fund,2009,0,0,0,8.6999998,1,2008,Medical,Europe
AIB Seed Capital Fund,2010,0,0,0,7.5,1,2008,Medical,Europe
AIB Seed Capital Fund,2011,0,0,0,20.67,1,2008,Medical,Europe
AIB Seed Capital Fund,2012,0,0,0,6.1500001,1,2008,Medical,Europe
AIB Seed Capital Fund,2013,0,0,0,19.76,1,2008,Medical,Europe
AIB Seed Capital Fund,2014,0,0,0,3.49,1,2008,Medical,Europe
AIF Capital,2007,0,1,0,17,0,2007,Medical,USnonCA
AIG,1997,0,0,0,26.200001,0,1997,Medical,California
AIG,1999,0,0,0,85,0,1997,Medical,California
AIG,2006,0,0,0,12,0,1997,Medical,California
AIG,2009,0,1,0,38,0,1997,Medical,California
AIG Healthcare GP,2004,0,1,0,62,0,2004,Medical,USnonCA
AIG Highstar Capital,2002,0,0,0,18,0,2002,Software,USnonCA
AIG Highstar Capital,2007,0,1,0,10,0,2002,Software,USnonCA
AIG Horizon Partners Fund,2001,0,1,0,18,0,2001,Software,USnonCA
AIG Investments,2001,0,0,0,14,0,2001,Software,USnonCA
AIG Investments,2005,0,0,0,22.200001,0,2001,Software,USnonCA
AIG Investments,2006,0,0,0,40.799999,0,2001,Software,USnonCA
AIG Investments,2007,0,0,0,30,0,2001,Software,USnonCA
AIG Investments,2008,0,0,0,133.86,0,2001,Software,USnonCA
AIG Investments,2009,0,1,0,50,0,2001,Software,USnonCA
AIG Orion Venture Capital Advisors,2000,0,0,0,3.1800001,1,2000,Software,California
AIG Orion Venture Capital Advisors,2001,0,0,0,10,1,2000,Software,California
AIG Orion Venture Capital Advisors,2002,0,0,0,8,1,2000,Software,California
AIG Orion Venture Capital Advisors,2005,0,1,0,24.200001,1,2000,Software,California
AIM Group,2013,0,0,0,1.2,1,2013,Medical,USnonCA
AIM Group,2014,0,0,0,4.5999999,1,2013,Medical,USnonCA
AJP Holding,2014,0,0,0,.68000001,1,2014,Other,Other
AJU IB Investment,2006,0,0,0,12,0,2006,Other,Asia
AJU IB Investment,2011,0,1,0,,0,2006,Other,Asia
AKM Systsems,2013,0,0,0,.5,1,2013,Internet,Asia
AKN Technology,2006,0,1,0,14,0,2006,Other Tech,California
AL-Bawader Capital Fund,2014,0,0,0,5,1,2012,Software,Other
ALK-Abello,2009,0,0,0,7.9299998,0,2009,Medical,Europe
ALK-Abello,2010,0,1,0,25.73,0,2009,Medical,Europe
ALLCO Renewable Energy Group,2006,0,0,0,2.25,0,2006,Other Tech,USnonCA
ALLCO Renewable Energy Group,2007,0,0,0,26,0,2006,Other Tech,USnonCA
ALLCO Renewable Energy Group,2008,1,0,0,161,0,2006,Other Tech,USnonCA
ALLCO Renewable Energy Group,2009,0,0,0,,0,2006,Other Tech,USnonCA
ALLCO Renewable Energy Group,2010,0,1,0,8,0,2006,Other Tech,USnonCA
ALM,2013,0,0,0,1.75,1,2013,Other Tech,USnonCA
ALMI Invest,2007,0,0,0,7.1599998,0,2007,Software,Other
ALMI Invest,2008,0,0,0,.37,0,2007,Software,Other
ALMI Invest,2009,0,0,0,3.3900001,0,2007,Software,Other
ALMI Invest,2010,0,0,0,6.9899998,0,2007,Software,Other
ALMI Invest,2011,0,0,0,12.52,0,2007,Software,Other
ALMI Invest,2012,0,0,0,14.66,0,2007,Software,Other
ALMI Invest,2013,0,0,0,9.1700001,0,2007,Software,Other
ALMI Invest,2014,0,0,0,5.4000001,0,2007,Software,Other
ALPS Electric,2000,0,0,0,34,1,2000,Other Tech,USnonCA
ALPS Electric,2001,0,0,0,,1,2000,Other Tech,USnonCA
ALPS Electric,2005,0,0,0,32.099998,1,2000,Other Tech,USnonCA
ALPS Electric,2006,0,0,0,11.65,1,2000,Other Tech,USnonCA
ALPS Electric,2009,0,0,0,5,1,2000,Other Tech,USnonCA
ALPS Electric,2010,0,1,0,,1,2000,Other Tech,USnonCA
ALS Association,2012,0,0,0,,0,2012,Medical,USnonCA
ALi Corporation,2004,0,0,0,7,0,2004,Other Tech,California
ALi Corporation,2007,0,1,0,4.25,0,2004,Other Tech,California
AM Fund,2000,0,1,0,15,0,2000,Medical,USnonCA
AM Venture Partners,2001,0,1,0,7.5,1,2001,Other Tech,California
AMC Networks Inc.,2012,0,0,0,1.5,0,2012,Internet,USnonCA
AMC Networks Inc.,2013,0,0,0,4,0,2012,Internet,USnonCA
AMCREF Community Capital,2012,0,0,0,.23,0,2012,Internet,USnonCA
AMD,2002,0,0,0,25,0,2002,Other Tech,USnonCA
AMD,2011,0,0,0,7.9000001,0,2002,Other Tech,USnonCA
AMD,2012,0,0,0,1.5,0,2002,Other Tech,USnonCA
AMD Ventures,2014,0,0,1,16,0,2012,Software,USnonCA
AME Cloud Ventures,2012,0,0,0,.75,1,2012,Software,California
AME Cloud Ventures,2013,0,0,0,85.349998,1,2012,Software,California
AME Cloud Ventures,2014,0,0,0,90.349998,1,2012,Software,California
AME Ventures,2014,0,0,0,16,0,2014,Other Tech,California
AMP Ventures,2000,0,1,0,12.74,0,2000,Internet,Europe
ANGLE Technology Ventures,2004,0,0,0,6.6900001,0,2004,Medical,Europe
ANGLE Technology Ventures,2006,0,1,0,1.7,0,2004,Medical,Europe
ANRI,2012,0,0,0,1.51,1,2012,Internet,Asia
ANRI,2013,0,0,0,.60000002,1,2012,Internet,Asia
ANU Connect Ventures,2012,0,0,0,,0,2009,Medical,Other
AO Capital Partners,2008,0,0,0,1.5,0,2008,Internet,Asia
AO Capital Partners,2010,0,0,0,5.5,0,2008,Internet,Asia
AO Capital Partners,2011,0,1,0,,0,2008,Internet,Asia
AOL Inc.,1996,0,0,0,3,1,1996,Internet,USnonCA
AOL Inc.,1999,0,0,0,33.200001,1,1996,Internet,USnonCA
AOL Inc.,2000,0,0,0,137.5,1,1996,Internet,USnonCA
AOL Inc.,2001,0,0,0,48,1,1996,Internet,USnonCA
AOL Inc.,2003,0,0,0,,1,1996,Internet,USnonCA
AOL Inc.,2004,0,0,0,15.5,1,1996,Internet,USnonCA
AOL Inc.,2006,0,0,0,11.5,1,1996,Internet,USnonCA
AOL Inc.,2007,0,0,0,200,1,1996,Internet,USnonCA
AOL Inc.,2010,0,1,0,3,1,1996,Internet,USnonCA
AOL Ventures,2001,0,0,0,18.200001,1,1996,Internet,USnonCA
AOL Ventures,2003,0,0,0,2,1,1996,Internet,USnonCA
AOL Ventures,2005,0,0,0,16.200001,1,1996,Internet,USnonCA
AOL Ventures,2006,0,0,0,,1,1996,Internet,USnonCA
AOL Ventures,2007,0,0,0,59.5,1,1996,Internet,USnonCA
AOL Ventures,2009,0,0,0,.43000001,1,1996,Internet,USnonCA
AOL Ventures,2010,0,0,0,40.77,1,1996,Internet,USnonCA
AOL Ventures,2011,0,0,0,66.349998,1,1996,Internet,USnonCA
AOL Ventures,2012,5,0,0,43.049999,1,1996,Internet,USnonCA
AOL Ventures,2013,3,0,0,66.650002,1,1996,Internet,USnonCA
AOL Ventures,2014,2,0,0,71,1,1996,Internet,USnonCA
AP-Fonden 2,2013,0,0,0,24.23,0,2009,Other Tech,Other
AP-Fonden 6,2000,0,0,0,3.47,1,2000,Other Tech,Other
AP-Fonden 6,2004,0,0,0,4.4899998,1,2000,Other Tech,Other
AP-Fonden 6,2007,0,0,0,23,1,2000,Other Tech,Other
AP-Fonden 6,2008,0,0,0,15.74,1,2000,Other Tech,Other
AP-Fonden 6,2009,0,0,0,,1,2000,Other Tech,Other
AP-Fonden 6,2011,0,1,0,6.6999998,1,2000,Other Tech,Other
APACK Inc.,2002,0,1,0,5,0,2002,Other Tech,USnonCA
APEX Analytix,2004,0,1,0,,0,2004,Other,USnonCA
APG - All Pensions Group,2008,0,0,0,11.24,0,2008,Medical,Europe
APG - All Pensions Group,2009,0,1,0,70,0,2008,Medical,Europe
APTwater,2013,0,0,0,,0,2013,Other,California
APV Technology Partners,1998,0,0,0,10,0,1998,Other Tech,USnonCA
APV Technology Partners,1999,0,0,0,30,0,1998,Other Tech,USnonCA
APV Technology Partners,2000,0,0,0,113,0,1998,Other Tech,USnonCA
APV Technology Partners,2001,0,0,0,12.4,0,1998,Other Tech,USnonCA
APV Technology Partners,2002,0,0,0,47,0,1998,Other Tech,USnonCA
APV Technology Partners,2004,0,0,0,25.1,0,1998,Other Tech,USnonCA
APV Technology Partners,2005,0,1,0,31,0,1998,Other Tech,USnonCA
AR Consult ApS,2010,0,1,0,1.12,0,2010,Medical,Other
ARAX Capital Partners,2010,0,0,0,4.4400001,1,2010,Medical,Europe
ARAX Capital Partners,2013,0,0,0,10.71,1,2010,Medical,Europe
ARB,2014,0,0,0,.88,1,2014,Software,USnonCA
ARC Angel Fund,2010,0,0,0,.69999999,1,2010,Internet,USnonCA
ARC Angel Fund,2011,0,0,0,4.02,1,2010,Internet,USnonCA
ARC Angel Fund,2012,0,0,0,.43000001,1,2010,Internet,USnonCA
ARC Angel Fund,2013,2,0,0,.89999998,1,2010,Internet,USnonCA
ARC Angel Fund,2014,0,0,0,4.6799998,1,2010,Internet,USnonCA
ARC Capital Partners,2010,0,0,0,.50999999,1,2010,Internet,USnonCA
ARC Capital Partners,2014,0,0,0,.25,1,2010,Internet,USnonCA
ARC Financial Corp.,2006,0,0,0,45,0,2006,Other Tech,Other
ARC Financial Corp.,2007,0,0,0,5.8400002,0,2006,Other Tech,Other
ARC Financial Corp.,2008,0,0,0,33.799999,0,2006,Other Tech,Other
ARC Financial Corp.,2011,0,0,0,16.290001,0,2006,Other Tech,Other
ARC Financial Corp.,2013,0,0,0,,0,2006,Other Tech,Other
ARCH Development Partners,2001,0,0,0,14.3,0,2001,Software,USnonCA
ARCH Development Partners,2002,0,0,0,2.8499999,0,2001,Software,USnonCA
ARCH Development Partners,2003,0,0,0,6.6500001,0,2001,Software,USnonCA
ARCH Development Partners,2004,0,0,0,.80000001,0,2001,Software,USnonCA
ARCH Development Partners,2005,0,1,0,15.8,0,2001,Software,USnonCA
ARCH Healthcare Fund,2010,0,1,0,34.799999,0,2010,Medical,USnonCA
ARCH Venture Partners,1997,0,0,0,6.5,0,1997,Medical,California
ARCH Venture Partners,1998,0,0,0,11.2,0,1997,Medical,California
ARCH Venture Partners,1999,0,0,0,40.5,0,1997,Medical,California
ARCH Venture Partners,2000,0,0,0,155.21001,0,1997,Medical,California
ARCH Venture Partners,2001,0,0,0,178.7,0,1997,Medical,California
ARCH Venture Partners,2002,0,0,0,229.66,0,1997,Medical,California
ARCH Venture Partners,2003,0,0,0,71.5,0,1997,Medical,California
ARCH Venture Partners,2004,0,0,0,243.89999,0,1997,Medical,California
ARCH Venture Partners,2005,0,0,0,201,0,1997,Medical,California
ARCH Venture Partners,2006,0,0,0,304.04999,0,1997,Medical,California
ARCH Venture Partners,2007,2,0,0,1098.6,0,1997,Medical,California
ARCH Venture Partners,2008,2,0,0,286.04999,0,1997,Medical,California
ARCH Venture Partners,2009,1,0,0,247.14999,0,1997,Medical,California
ARCH Venture Partners,2010,0,0,0,253.17,0,1997,Medical,California
ARCH Venture Partners,2011,0,0,0,386.63,0,1997,Medical,California
ARCH Venture Partners,2012,0,0,0,357.67999,0,1997,Medical,California
ARCH Venture Partners,2013,0,0,0,232.5,0,1997,Medical,California
ARCH Venture Partners,2014,0,0,0,245.5,0,1997,Medical,California
ARGUS Capital Group,2000,0,1,0,6.3000002,0,2000,Internet,California
ARK Angels Fund,2012,0,0,0,5.73,0,2012,Other Tech,Europe
ARKeX,2007,0,1,0,,0,2007,Other,Europe
ARLAN,2009,0,0,0,8,0,2009,Internet,Europe
ARLAN,2010,0,0,0,20,0,2009,Internet,Europe
ARLAN,2012,0,0,0,50,0,2009,Internet,Europe
ARM,2000,0,0,0,34,0,2000,Other,Other
ARM,2010,0,0,0,,0,2000,Other,Other
ARM,2011,0,0,0,15.41,0,2000,Other,Other
ARM,2013,0,0,0,,0,2000,Other,Other
ARM Capital Partners,2010,0,1,0,48,0,2010,Other Tech,USnonCA
ARM Holdings,2009,0,0,0,9.6999998,1,2009,Other Tech,Europe
ARM Holdings,2010,0,0,0,50.400002,1,2009,Other Tech,Europe
ARM Holdings,2011,0,0,0,15,1,2009,Other Tech,Europe
ARM Holdings,2012,0,0,0,67,1,2009,Other Tech,Europe
ARM Holdings,2013,0,0,0,10,1,2009,Other Tech,Europe
AS Venture,2000,0,0,0,,0,2000,Software,Europe
AS Venture,2007,0,0,0,1.22,0,2000,Software,Europe
AS Venture,2008,0,1,0,,0,2000,Software,Europe
ASAHI Net,2012,0,0,0,11.95,1,2012,Software,Asia
ASAP Ventures,2001,0,1,0,2,1,2001,Internet,USnonCA
ASB Venture (China) Holdings,2010,0,0,0,4.4899998,1,2010,Medical,Asia
ASB Venture (China) Holdings,2013,0,0,0,,1,2010,Medical,Asia
ASH Capital,2004,0,1,0,4.3499999,0,2004,Software,USnonCA
ASIP,2005,0,1,0,9.6999998,0,2005,Other Tech,USnonCA
ASK,2007,0,1,0,5.4099998,1,2007,Other Tech,USnonCA
ASK Capital,2009,0,1,0,3.8,0,2009,Other Tech,USnonCA
ASK Venture Capital,2007,0,1,0,1.25,1,2005,Internet,Europe
ASM Resources,2004,0,1,0,2.3,1,2004,Medical,USnonCA
ASTEC,2004,0,0,0,.89999998,1,2004,Medical,Asia
ASTEC,2005,0,1,0,.89999998,1,2004,Medical,Asia
ASUS,2006,0,1,1,10.5,1,2006,Software,California
AT Impf GmbH,2010,0,0,0,69.050003,0,2010,Medical,Europe
AT Impf GmbH,2013,0,0,0,46.02,0,2010,Medical,Europe
AT Newtec,2011,0,0,0,6.98,0,2011,Medical,Europe
AT Newtec,2014,0,0,0,25.41,0,2011,Medical,Europe
AT&T,2002,0,0,0,27,0,2002,Internet,USnonCA
AT&T,2005,0,0,0,,0,2002,Internet,USnonCA
AT&T,2006,0,0,0,19.5,0,2002,Internet,USnonCA
AT&T,2007,0,0,0,50.5,0,2002,Internet,USnonCA
AT&T,2008,0,0,0,8,0,2002,Internet,USnonCA
AT&T,2009,0,0,0,,0,2002,Internet,USnonCA
AT&T,2010,0,0,0,20.799999,0,2002,Internet,USnonCA
AT&T,2011,1,0,0,8.6999998,0,2002,Internet,USnonCA
AT&T,2012,0,0,0,,0,2002,Internet,USnonCA
AT&T,2013,0,0,0,.40000001,0,2002,Internet,USnonCA
AT&T,2014,2,0,0,,0,2002,Internet,USnonCA
AT&T Capital,1995,0,0,0,5.5,0,1995,Other,Europe
AT&T Capital,1996,0,0,0,3.25,0,1995,Other,Europe
AT&T Capital,2006,0,0,0,22.200001,0,1995,Other,Europe
AT&T Capital,2007,0,0,0,27,0,1995,Other,Europe
AT&T Capital,2009,0,1,0,20,0,1995,Other,Europe
AT&T Pension Fund,2008,0,1,0,1.55,1,2008,Internet,California
ATA Ventures Management,2003,0,0,0,7.5,0,2003,Software,California
ATA Ventures Management,2004,0,0,0,21,0,2003,Software,California
ATA Ventures Management,2005,0,0,0,63.200001,0,2003,Software,California
ATA Ventures Management,2006,0,0,0,230.16,0,2003,Software,California
ATA Ventures Management,2007,2,0,0,172.66,0,2003,Software,California
ATA Ventures Management,2008,0,0,0,152.5,0,2003,Software,California
ATA Ventures Management,2009,0,0,0,111.25,0,2003,Software,California
ATA Ventures Management,2010,2,0,0,101.1,0,2003,Software,California
ATA Ventures Management,2011,1,0,0,37.700001,0,2003,Software,California
ATA Ventures Management,2012,0,0,0,54.150002,0,2003,Software,California
ATA Ventures Management,2013,1,0,0,32,0,2003,Software,California
ATEL Ventures,2004,0,0,1,61.5,0,2004,Medical,California
ATEL Ventures,2006,0,0,1,10,0,2004,Medical,California
ATEL Ventures,2007,0,0,1,9,0,2004,Medical,California
ATEL Ventures,2008,0,0,1,19.4,0,2004,Medical,California
ATEL Ventures,2009,0,0,1,13,0,2004,Medical,California
ATEL Ventures,2010,0,0,1,28.5,0,2004,Medical,California
ATEL Ventures,2011,3,0,1,70,0,2004,Medical,California
ATEL Ventures,2012,1,0,1,9,0,2004,Medical,California
ATEL Ventures,2013,0,0,1,30,0,2004,Medical,California
ATL - Amperex Technology Limited,2008,0,1,0,12.3,0,2008,Other Tech,California
ATMI,2003,0,0,0,2.5,0,2003,Medical,Europe
ATMI,2012,0,0,0,22.299999,0,2003,Medical,Europe
ATP Capital,2001,0,0,0,20.799999,1,2001,Other,USnonCA
ATP Capital,2002,0,0,0,6.4000001,1,2001,Other,USnonCA
ATP Capital,2005,0,1,0,2.9000001,1,2001,Other,USnonCA
ATP Private Equity Partners,2004,0,0,0,46.889999,0,2004,Medical,Other
ATP Private Equity Partners,2006,0,1,0,8.4099998,0,2004,Medical,Other
ATS Beteiligungsverwaltung,2008,0,0,0,86.980003,0,2007,Medical,Europe
ATS Beteiligungsverwaltung,2013,0,0,0,60.220001,0,2007,Medical,Europe
ATS Medical,2007,0,1,0,,0,2007,Medical,Other
ATX Seed Ventures,2014,0,0,0,.63999999,1,2014,Software,USnonCA
AV Labs,2000,0,0,0,10,1,2000,Other,USnonCA
AV Labs,2001,0,0,0,16.5,1,2000,Other,USnonCA
AV Labs,2002,0,0,0,,1,2000,Other,USnonCA
AV Labs,2007,0,0,0,,1,2000,Other,USnonCA
AV Labs,2008,0,0,0,,1,2000,Other,USnonCA
AV Labs,2012,0,0,0,,1,2000,Other,USnonCA
AVAC,2000,0,0,0,16.5,1,2000,Other,Other
AVAC,2002,0,0,0,2.4000001,1,2000,Other,Other
AVAC,2005,0,0,0,6,1,2000,Other,Other
AVAC,2007,0,0,0,2.4000001,1,2000,Other,Other
AVAC,2008,0,0,0,5.3000002,1,2000,Other,Other
AVAC,2009,1,0,0,11.2,1,2000,Other,Other
AVAC,2011,0,0,0,2.4000001,1,2000,Other,Other
AVAC,2012,0,0,0,1.6799999,1,2000,Other,Other
AVAC,2013,0,0,0,2.23,1,2000,Other,Other
AVAC,2014,0,0,0,1.1799999,1,2000,Other,Other
AVACO,2011,0,1,0,130,0,2011,Other Tech,California
AVG Ventures,2014,0,0,0,14.7,1,2010,Software,USnonCA
AVI Capital,1996,0,0,0,8,0,1996,Software,California
AVI Capital,1997,0,0,0,12.7,0,1996,Software,California
AVI Capital,2000,0,0,0,35.5,0,1996,Software,California
AVI Capital,2001,0,1,0,52.299999,0,1996,Software,California
AVentures Capital,2014,0,0,0,3.25,1,2013,Software,Europe
AWM Investment Company Inc.,2005,0,0,0,36.799999,0,2005,Medical,USnonCA
AWM Investment Company Inc.,2009,0,0,0,3.4000001,0,2005,Medical,USnonCA
AWM Investment Company Inc.,2010,0,0,0,15.2,0,2005,Medical,USnonCA
AWM Investment Company Inc.,2013,0,0,0,5,0,2005,Medical,USnonCA
AXA Group,2014,0,0,0,10.4,0,2014,Other,Europe
AXIS,2008,0,1,0,3.75,0,2008,Medical,Europe
AXIS Participaciones,2011,0,0,0,29.4,1,2011,Medical,Europe
AXIS Participaciones,2013,0,0,0,22.08,1,2011,Medical,Europe
AXM Venture Capital,2006,0,0,0,.55000001,1,2006,Internet,Europe
AXM Venture Capital,2007,0,0,0,5.8299999,1,2006,Internet,Europe
AXM Venture Capital,2008,0,0,0,.75,1,2006,Internet,Europe
AXM Venture Capital,2009,0,0,0,.38,1,2006,Internet,Europe
AXM Venture Capital,2010,0,0,0,1.23,1,2006,Internet,Europe
AXM Venture Capital,2012,3,0,0,2.5599999,1,2006,Internet,Europe
AXM Venture Capital,2013,1,0,0,1.0700001,1,2006,Internet,Europe
AXM Venture Capital,2014,0,0,0,,1,2006,Internet,Europe
AZ Digital Farm,2013,0,0,0,6.9000001,0,2013,Software,USnonCA
Aargauische Kantonalbank,2011,0,0,0,2.4300001,1,2011,Medical,Europe
Aargauische Kantonalbank,2012,0,0,0,1.61,1,2011,Medical,Europe
Aarin Capital,2012,0,0,0,3.3399999,1,2012,Medical,Asia
Aarin Capital,2013,0,0,0,7.4500003,1,2012,Medical,Asia
Aarki,2013,0,0,0,,0,2013,Software,California
Aavishkaar Venture Management Services,2006,0,0,0,,0,2002,Other,Asia
Aavishkaar Venture Management Services,2007,0,0,0,2,0,2002,Other,Asia
Aavishkaar Venture Management Services,2008,0,0,0,3.8,0,2002,Other,Asia
Aavishkaar Venture Management Services,2009,1,0,0,30.5,0,2002,Other,Asia
Aavishkaar Venture Management Services,2010,0,0,0,3.78,0,2002,Other,Asia
Aavishkaar Venture Management Services,2011,0,0,0,12.05,0,2002,Other,Asia
Aavishkaar Venture Management Services,2012,0,0,0,18.360001,0,2002,Other,Asia
Aavishkaar Venture Management Services,2013,0,0,0,30.17,0,2002,Other,Asia
Aavishkaar Venture Management Services,2014,0,0,0,21.07,0,2002,Other,Asia
Abacus Ventures,2005,0,0,0,25,0,2005,Other Tech,California
Abacus Ventures,2008,0,0,0,25,0,2005,Other Tech,California
Abacus Ventures,2009,0,1,0,17,0,2005,Other Tech,California
Abalis Finance,2009,0,0,0,15.93,1,2009,Medical,Europe
Abalis Finance,2011,0,1,0,6.8499999,1,2009,Medical,Europe
AbbVie Biotech Ventures,2007,0,0,0,9.8000002,0,2007,Medical,California
AbbVie Biotech Ventures,2011,0,0,0,20.57,0,2007,Medical,California
AbbVie Biotech Ventures,2012,0,0,0,,0,2007,Medical,California
AbbVie Biotech Ventures,2013,0,0,0,75,0,2007,Medical,California
Abbey National,2001,0,1,0,19.389999,0,2001,Medical,Europe
Abbott Laboratories,2004,0,0,0,18.879999,0,1997,Medical,USnonCA
Abbott Laboratories,2007,0,1,0,66.599998,0,1997,Medical,USnonCA
Abell Foundation,2000,0,0,0,23.9,1,2000,Medical,USnonCA
Abell Foundation,2001,0,0,0,15,1,2000,Medical,USnonCA
Abell Foundation,2011,0,0,0,5.0999999,1,2000,Medical,USnonCA
Abell Foundation,2013,0,0,0,9.4200001,1,2000,Medical,USnonCA
Aberdare Ventures,2000,0,0,0,23,0,2000,Medical,California
Aberdare Ventures,2001,0,0,0,65,0,2000,Medical,California
Aberdare Ventures,2002,0,0,0,60.5,0,2000,Medical,California
Aberdare Ventures,2004,0,0,0,142.10001,0,2000,Medical,California
Aberdare Ventures,2005,0,0,0,93.519997,0,2000,Medical,California
Aberdare Ventures,2006,0,0,0,124.32,0,2000,Medical,California
Aberdare Ventures,2007,0,0,0,159.95,0,2000,Medical,California
Aberdare Ventures,2008,0,0,0,50.299999,0,2000,Medical,California
Aberdare Ventures,2009,0,0,0,245,0,2000,Medical,California
Aberdare Ventures,2010,0,0,0,16.199999,0,2000,Medical,California
Aberdare Ventures,2011,0,0,0,161.95,0,2000,Medical,California
Aberdare Ventures,2012,0,0,0,70.5,0,2000,Medical,California
Aberdare Ventures,2013,2,0,0,128.96001,0,2000,Medical,California
Aberdare Ventures,2014,0,0,0,15.5,0,2000,Medical,California
Aberdeen Asset Management,1999,0,0,0,10,1,1999,Other Tech,Europe
Aberdeen Asset Management,2004,0,0,0,7,1,1999,Other Tech,Europe
Aberdeen Asset Management,2005,0,0,0,5.6999998,1,1999,Other Tech,Europe
Aberdeen Asset Management,2006,0,1,0,7,1,1999,Other Tech,Europe
Aberdeen SVG Private Equity,2000,0,0,0,8.5,0,2000,Other,Asia
Aberdeen SVG Private Equity,2007,0,1,0,.51999998,0,2000,Other,Asia
Abingdon Health,2012,0,0,0,,0,2012,Medical,Europe
Abingworth Management,1993,0,0,0,8.5,0,1993,Medical,California
Abingworth Management,1994,0,0,0,10.3,0,1993,Medical,California
